"studium_id";"zaverecna_prace_id";"cislo_terminu";"vedouci_jmeno";"navrh_znamky_vedouci";"oponent_jmeno";"navrh_znamky_oponent";"datum_obhajoby";"zaverecna_prace_hodnoceni";"nazev_cs";"nazev_en";"typ_prace";"jazyk_prace"
"14319006";"1050127796605";"1";"doc. Ing. Petr Fišer, Ph.D.";"4";"Ing. Jan Bělohoubek";"4";"2020-08-31";"4";"Určování míry podobnosti logických obvodů založené na grafových algoritmech";"Graph-Algorithms Based Estimation of Logic Circuits Similarity";"M";"CS"
"15642406";"1074531373505";"1";"doc. Dipl.-Ing. Dr. techn. Stefan Ratschan";"1";"doc. Ing. Jan Schmidt, Ph.D.";"1";"2020-06-17";"1";"Deadline Verification Using Model Checking";"Deadline Verification Using Model Checking";"M";"EN"
"16692406";"1085117706305";"1";"Ing. Matěj Bartík";"2.5";"";"2";"2020-02-11";"2";"Přístupový systém s využitím RFID karet";"RFID based access control system";"M";"CS"
"15710506";"1095214366305";"1";"prof. Ing. Róbert Lórencz, CSc.";"1";"Ing. Filip Kodýtek, Ph.D.";"2";"2020-08-31";"1.5";"Výběr bitů pro SRAM PUF levného mikrokontroléru";"Bit Selection for SRAM PUF of a Low-cost Microcontroller";"M";"CS"
"15628206";"1128380652005";"1";"Ing. Martin Daňhel, Ph.D.";"1";"Ing. Tomáš Zimmerhakl";"1";"2020-08-31";"1";"Automatické testování infotainment jednotek";"Automated Testing Infotainment Units";"M";"CS"
"15644506";"1128381592905";"1";"";"1.5";"Ing. Miroslav Skrbek, Ph.D.";"2.5";"2020-08-31";"2";"implementace funkce way-back s pomoci GPS do ultra low power MCU";"GPS assisted implementation of way-back function on ultra low power MCU";"M";"EN"
"14267506";"1129286286205";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"Ing. Robert Hülle";"1";"2020-06-24";"1";"Dálkově ovládaná meteostanice s nízkou spotřebou";"Remotely controlled low power weather station";"B";"CS"
"15639406";"1131098975105";"1";"Dr.-Ing. Martin Novotný";"1.5";"Ing. Vojtěch Miškovský, Ph.D.";"1.5";"2020-08-31";"1.5";"Vliv nastavení syntézních parametrů na odolnost proti útokům postranními kanály";"Influence of Synthesis Parameters on Vulnerability to Side-Channel Attacks";"M";"EN"
"14259606";"1131099169305";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"Ing. Robert Hülle";"1";"2020-06-24";"1";"Programovatelný generátor průběhů (sinus, trojúhelník, obdélník)";"Programmable wave generator (sine, triangle, square)";"B";"CS"
"14300706";"1131099191905";"1";"Ing. Vojtěch Miškovský, Ph.D.";"1";"Ing. Petr Socha";"1";"2020-06-17";"1";"Nástroje pro rychlé vytěžování dat při analýze postranních kanálů na FPGA";"Fast data-acquisition tools for side-channel analysis in FPGA";"M";"EN"
"15621706";"1131400107305";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"doc. Ing. Jan Schmidt, Ph.D.";"2";"2020-06-24";"2";"Aplikace pro analýzu průmyslových sběrnic včetně hardwarového trigeru";"Application for analysis of industrial buses with hardware trigger";"B";"CS"
"15638006";"1132903745305";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"Ing. Vojtěch Miškovský, Ph.D.";"1";"2020-06-17";"1";"Zařízení pro sledovaní domácnosti pomocí vestavěných systémů využívající GSM síť k přenosu dat";"Smart home embedded surveillance device communicating with a mobile network";"M";"CS"
"12993906";"1132904605705";"1";"Ing. Jaroslav Borecký, Ph.D.";"1";"";"1";"2020-06-24";"1";"Programovatelný generátor synchronních sekvencí pulzů";"Programmable generator of synchronous pulse sequences";"B";"EN"
"14285606";"1135247274905";"1";"Ing. Tomáš Beneš";"4";"Ing. Karel Hynek";"4";"2020-06-17";"4";"FPGA IP jádro pro síťové rozhraní s podporou v Linuxu";"FPGA IP core implementing network interface with Linux support";"M";"CS"
"14285606";"1135247274905";"1";"Ing. Tomáš Beneš";"4";"Ing. Karel Hynek";"4";"2020-06-17";"4";"FPGA IP jádro pro síťové rozhraní s podporou v Linuxu";"FPGA IP core implementing network interface with Linux support";"M";"CS"
"3770806";"533750595005";"1";"Ing. Miroslav Prágl, MBA";"1";"";"1";"2015-06-22";"1";"Návrh a testovací implementace datového úložiště (pro CRM účely) za použití techologie Microsoft Sharepoint Server";"Design and test implementation of data strorage (for CRM-like usage) using Microsoft Sharepoint Server technology";"B";"CS"
"3770806";"533750595005";"1";"Ing. Miroslav Prágl, MBA";"1";"";"1";"2015-06-22";"1";"Návrh a testovací implementace datového úložiště (pro CRM účely) za použití techologie Microsoft Sharepoint Server";"Design and test implementation of data strorage (for CRM-like usage) using Microsoft Sharepoint Server technology";"B";"CS"
"6808106";"536687278505";"1";"doc. Ing. Alois Pluháček, CSc.";"4";"doc. Ing. Jiří Douša, CSc.";"4";"2015-06-09";"4";"Knihovna funkcí pro program Wolfram Mathematica umožňující snadný návrh bezpečnostních kódů ve výuce";"Wolfram Mathematica library used to design error detection and correction codes";"M";"CS"
"6808106";"536687278505";"1";"doc. Ing. Alois Pluháček, CSc.";"4";"doc. Ing. Jiří Douša, CSc.";"4";"2015-06-09";"4";"Knihovna funkcí pro program Wolfram Mathematica umožňující snadný návrh bezpečnostních kódů ve výuce";"Wolfram Mathematica library used to design error detection and correction codes";"M";"CS"
"6808106";"536687278505";"2";"Ing. Pavel Kubalík, Ph.D.";"2";"Ing. Jiří Buček, Ph.D.";"1.5";"2016-06-16";"2";"Knihovna funkcí pro program Wolfram Mathematica umožňující snadný návrh bezpečnostních kódů ve výuce";"Wolfram Mathematica library used to design error detection and correction codes";"M";"CS"
"6808106";"536687278505";"2";"Ing. Pavel Kubalík, Ph.D.";"2";"Ing. Jiří Buček, Ph.D.";"1.5";"2016-06-16";"2";"Knihovna funkcí pro program Wolfram Mathematica umožňující snadný návrh bezpečnostních kódů ve výuce";"Wolfram Mathematica library used to design error detection and correction codes";"M";"CS"
"3765406";"538157635105";"1";"Ing. Jan Trávníček, Ph.D.";"2.5";"Ing. Jan Baier";"3";"";"";"Implementace souborového systému pro ADB s využitím FUSE";"Implementation File System for ADB using FUSE";"B";"CS"
"7791006";"538396683505";"1";"RNDr. Helena Wallenfelsová";"1";"Ing. Bc. Ivan Ryant";"1";"2015-06-16";"2.5";"Webová PHP aplikace pro evidenci a organizaci individuálních třídních schůzek s možnostmi konfigurace a zabezpečeným přístupem";"Configurable and secure web application in PHP for registration and organization of individual class meetings";"B";"CS"
"6807306";"540340729505";"2";"Ing. Jiří Buček, Ph.D.";"1.5";"prof. Ing. Róbert Lórencz, CSc.";"1.5";"2015-06-09";"1.5";"Architektura řešiče soustav lineárních rovnic v modulární aritmetice";"Architecture of a linear system solver in modular arithmetic";"M";"CS"
"6807306";"540340729505";"2";"Ing. Jiří Buček, Ph.D.";"1.5";"prof. Ing. Róbert Lórencz, CSc.";"1.5";"2015-06-09";"1.5";"Architektura řešiče soustav lineárních rovnic v modulární aritmetice";"Architecture of a linear system solver in modular arithmetic";"M";""
"6287206";"540340904505";"1";"Ing. Radek Dobiáš, Ph.D., MBA";"1";"Ing. Jiří Smítka";"1";"2015-06-22";"1";"Digitalizace kartoték";"Card Index Digitalisation";"B";"CS"
"7785906";"542058834405";"1";"Ing. Jakub Hladík";"2.5";"Ing. Josef Gattermayer, Ph.D.";"3";"2015-06-16";"2.5";"Statistika sociálních sítí - mobilní aplikace";"Mobile Application - Social Network Statistics";"B";"CS"
"5698906";"542297228705";"1";"Ing. Pavel Štěpán";"1.5";"prof. Ing. Pavel Tvrdík, CSc.";"1.5";"2015-06-23";"1.5";"Optimalizace webového serveru pro výkonové zatížení";"Performance Optimization of Web Server";"B";"CS"
"5698906";"542297228705";"1";"Ing. Pavel Štěpán";"1.5";"prof. Ing. Pavel Tvrdík, CSc.";"1.5";"2015-06-23";"1.5";"Optimalizace webového serveru pro výkonové zatížení";"Performance Optimization of Web Server";"B";"CS"
"3742706";"546924616605";"1";"Ing. Jiří Kašpar";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-23";"1";"Konverze grafů v dokumentech Microsoft Excel do jazyka LaTeX";"Conversion of Graphs in Microsoft Excel Documents to the LaTeX";"B";"CS"
"6821906";"547164741805";"1";"Ing. Alexandru Moucha, Ph.D.";"1.5";"Ing. Jan Kubr, Ph.D.";"2";"2015-06-10";"1.5";"Zprovoznění sítě typu DWDM SONET / SDH, její konfigurace a monitorování";"DWDM SONET / SDH Network Start-Up, Configuration and Monitoring";"M";"CS"
"4760106";"550566057305";"2";"Ing. Jiří Smítka";"1";"Ing. Radek Dobiáš, Ph.D., MBA";"1.5";"2015-06-23";"1";"Middleware pro vývoj aplikací pro děti";"Middleware for Developing Applications for Babies";"B";"CS"
"4760106";"550566057305";"2";"Ing. Jiří Smítka";"1";"Ing. Radek Dobiáš, Ph.D., MBA";"1.5";"2015-06-23";"1";"Middleware pro vývoj aplikací pro děti";"Middleware for Developing Applications for Babies";"B";""
"8332706";"565518758205";"1";"Ing. Jiří Smítka";"1";"Ing. Viktor Černý";"1";"2016-06-13";"1";"Testovací prostředí a generování testů pro výuku počítačových sítí";"Test Environment and Test Generator for Courses on Computer Networks";"M";"CS"
"6854706";"593781787505";"1";"Ing. Jiří Chludil";"1";"Ing. Jiří Melnikov";"1";"2015-06-10";"1";"Pojítko Skywire - řídící modul";"Skywire - control module";"M";"CS"
"6812106";"600571972305";"1";"Ing. Tomáš Vondra, Ph.D.";"1.5";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-11";"1.5";"Automatické nasazení aplikací v cloudu řízené modelem výkonnosti";"Automatic performance-model driven cloud application deployment";"M";"CS"
"6812106";"600571972305";"1";"Ing. Tomáš Vondra, Ph.D.";"1.5";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-11";"1.5";"Automatické nasazení aplikací v cloudu řízené modelem výkonnosti";"Automatic performance-model driven cloud application deployment";"M";"CS"
"8340806";"600810688305";"1";"Ing. Tomáš Zahradnický, Ph.D.";"1";"Ing. Petr Mikšík";"1";"2015-06-09";"1";"Bezpečnostní studie aplikace";"Application Security Analysis";"M";"CS"
"6317406";"604898202505";"1";"Mgr. Jan Starý, Ph.D.";"1";"Ing. Viktor Černý";"1";"2015-06-22";"1";"Extrakce VOIP dat ze síťového provozu";"Extracting VOIP Data from Network Traffic";"B";"CS"
"7830506";"605391647805";"1";"Ing. Tomáš Zahradnický, Ph.D.";"2.5";"Ing. Josef Hlaváč, Ph.D.";"1.5";"2015-06-22";"2";"Virtuální GPU cluster";"A Virtual GPU Cluster";"B";"CS"
"8326306";"605629960805";"1";"Ing. Tomáš Bartoň, Ph.D.";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"2";"2015-06-11";"1.5";"Rozšíření projektu Spark o podporu jazyka Ruby";"Spark Ruby Language Binding";"M";"CS"
"7019906";"606345335705";"1";"Mgr. Jan Starý, Ph.D.";"1.5";"Ing. Viktor Černý";"2";"2015-06-22";"1.5";"Extrakce a zpracování hlasu z VOIP paketů";"Audio processing of VOIP data";"B";"CS"
"8335106";"607073962305";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"Ing. Michal Šoch, Ph.D.";"1";"2015-06-10";"1";"Zabezpečený lock-down systém";"Implementation of Secure Lock-Down System";"M";"CS"
"5498906";"610258907405";"1";"Mgr. Martin Jureček, Ph.D.";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-16";"1";"Útok na šifru A5/1 v reálném čase";"Real Time Attack of A5/1";"B";"CS"
"4764006";"610507824905";"1";"Mgr. Martin Jureček, Ph.D.";"4";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-16";"3";"Korelační útok na šifru A5/1";"Correlation Attack on A5/1";"B";"EN"
"6265306";"610764234305";"1";"Ing. Viktor Černý";"1.5";"RNDr. Dana Čermáková";"2.5";"2015-06-16";"2.5";"Nástroj pro výuku adresace počítačových sítí";"IP Subnet Teaching Helper Tool";"B";"CS"
"8331606";"614364210505";"1";"Ing. Jiří Kašpar";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1";"2015-06-11";"1";"Simulace hierarchie sdílených pamětí cache";"Simulation of Shared Cache Hierarchy";"M";"CS"
"6286906";"615067319105";"1";"Ing. Radomír Polách";"1";"Ing. Jan Baier";"1";"2015-06-22";"1";"Nástroj na analýzu úloh časem řízeného plánovače úloh cron";"Tool for Analysis of Cron Tasks";"B";"CS"
"5502706";"615301631105";"1";"Ing. Jiří Smítka";"1";"Ing. Tomáš Herout";"1";"2015-06-23";"1";"Vylepšení kešovacího mechanismu webového serveru";"Improving Web Server Content Caching Performance";"B";"EN"
"8334106";"617421119405";"1";"Ing. Viktor Černý";"1";"Ing. Alexandru Moucha, Ph.D.";"2";"2015-06-11";"1";"Vylepšení bezdrátové síťové infrastruktury";"Improvement of the Wireless Network Infrastructure";"M";"CS"
"5514106";"617896183205";"1";"Ing. Jiří Kašpar";"1";"Ing. Jiří Smítka";"2";"2015-06-23";"1.5";"Škálovatelnost mailového serveru Axigen pod různými hypervizory";"Axigen Mail Server Scalability on Various Hypervisors";"B";"CS"
"5514106";"617896183205";"1";"Ing. Jiří Kašpar";"1";"Ing. Jiří Smítka";"2";"2015-06-23";"1.5";"Škálovatelnost mailového serveru Axigen pod různými hypervizory";"Axigen Mail Server Scalability on Various Hypervisors";"B";"CS"
"8341206";"620284168205";"2";"Ing. Josef Kokeš";"1";"";"1";"2016-02-16";"1";"Analýza kryptoviru";"Analysis of cryptovirus";"M";"CS"
"8341206";"620284168205";"2";"Ing. Josef Kokeš";"1";"";"1";"2016-02-16";"1";"Analýza kryptoviru";"Analysis of cryptovirus";"M";"CS"
"6252506";"620522825305";"1";"Ing. Tomáš Haubert, Ph.D.";"1";"Ing. Michal Šoch, Ph.D.";"1.5";"2016-06-21";"1";"Návrh a realizace databázové aplikace pro evidenci studentů";"Design and Realization of Database Application for Students Registration";"B";"CS"
"6279506";"623874807605";"1";"Ing. Viktor Černý";"1";"Ing. Miroslav Prágl, MBA";"1.5";"2016-06-21";"1.5";"Sledování a omezování síťové komunikace ve firemním prostředí";"Network Traffic Monitoring and Shaping in a Private Intranet";"B";"CS"
"4831906";"623879273705";"1";"Mgr. Monika Součková";"1";"Ing. Yelena Trofimova";"1.5";"2016-02-09";"2";"Systém pro správu sdílených předdefinovaných administrátorských hesel";"Shared Built-in Administrator Accounts Management System";"B";"CS"
"8335206";"624123855605";"1";"Ing. Tomáš Hégr, Ph.D.";"1";"Ing. Antonín Procházka";"1";"2015-06-11";"1";"Zvýšení dostupnosti služeb v multitenantním prostředí pomocí softwarově definovaných sítí";"Enhancing Availability of Services in Multi-Tenant Environment Using Software-Defined Networking";"M";"EN"
"6265606";"624366593505";"1";"Ing. Tomáš Herout";"1";"Ing. Jiří Smítka";"1.5";"2015-06-23";"1.5";"Podpora dynamické závažnosti v systému Logstash";"Dynamic Severity Support in the Logstash System";"B";"CS"
"6823106";"624610166805";"1";"prof. Ing. Róbert Lórencz, CSc.";"1";"Ing. Jiří Buček, Ph.D.";"1";"2015-06-09";"1";"Současný vývoj autentizovaného šifrování a jeho použití v protokolu TLS";"Current Development of Authenticated Encryption and its Usage in the TLS Protocol";"M";"EN"
"6817206";"625582222605";"1";"Ing. Jiří Dostál, Ph.D.";"1";"";"1";"2015-06-11";"1";"Analyzátor protokolu CAT-TP";"CAT-TP Protocol Analyzer";"M";"CS"
"4766806";"625584180005";"1";"Ing. Jan Kubr, Ph.D.";"1.5";"Ing. Jan Žďárek, Ph.D.";"2";"2015-06-16";"2";"Linuxová distribuce na flash datovém úložišti";"Flash Drive Linux Distribution";"B";"CS"
"8338606";"625830430205";"1";"Ing. Adam Šenk";"2";"doc. Ing. Jan Janeček, CSc.";"3";"2015-06-11";"2";"Distribuované dotazování nad XML daty jazykem XPath realizované pomocí Spark frameworku";"Distributed Querying of XML Data Using XPath Realised by Spark Framework";"M";"CS"
"8325906";"626320429205";"1";"Ing. Josef Kokeš";"1";"prof. Ing. Róbert Lórencz, CSc.";"1";"2015-06-09";"1";"Lineární kryptoanalýza šifry GOST";"Linear Cryptanalysis of the GOST Cipher";"M";"CS"
"8340206";"626812121805";"1";"Ing. Tomáš Čejka, Ph.D.";"2";"Ing. Tomáš Herout";"2";"2015-06-11";"2";"Detekce síťových útoků na Voice over IP infrastrukturu";"Detection of Network Attacks to Voice over IP Infrastructure";"M";"CS"
"8340206";"626812121805";"1";"Ing. Tomáš Čejka, Ph.D.";"2";"Ing. Tomáš Herout";"2";"2015-06-11";"2";"Detekce síťových útoků na Voice over IP infrastrukturu";"Detection of Network Attacks to Voice over IP Infrastructure";"M";"CS"
"8333206";"627059090205";"1";"";"1";"RNDr. Igor Čermák, CSc.";"1.5";"2016-06-14";"1.5";"Strategie zajištění SLA funkčnosti IT v malé firmě";"Strategy for Ensuring IT SLA Functionality in a Small Company";"M";"CS"
"8326406";"627059533105";"1";"Ing. Daniel Langr, Ph.D.";"1";"doc. Ing. Ivan Šimeček, Ph.D.";"1.5";"2015-06-11";"1";"Přehled úložných formátů pro řídké matice pro paralelní systémy";"Survey of Sparse Matrix Storage Formats for Parallel Systems";"M";"CS"
"6430406";"628773949005";"1";"Mgr. Rudolf Bohumil Blažek, Ph.D.";"1";"Ing. Alexandru Moucha, Ph.D.";"1.5";"2015-06-09";"1";"Snort plugin pro analýzu síťového provozu pomocí statistických metod";"A Snort Plugin for Analysis of Network Traffic by Statistical Methods";"M";"CS"
"6420506";"628773969505";"1";"Mgr. Rudolf Bohumil Blažek, Ph.D.";"1";"Ing. Alexandru Moucha, Ph.D.";"2";"2015-06-09";"1";"Turris plugin pro analýzu síťového provozu pomocí statistických metod";"A Turris Plugin for Analysis of Network Traffic by Statistical Methods";"M";"CS"
"8323606";"628774618205";"1";"Mgr. Rudolf Bohumil Blažek, Ph.D.";"1";"";"2";"2016-02-16";"1";"Detekce anomálií síťového provozu pomocí data miningové analýzy síťových toků";"Detection of Anomalies in Network Traffic via Data Mining Analysis of Network Flows";"M";"CS"
"6322606";"628775735305";"1";"Ing. Josef Kokeš";"1";"Ing. Tomáš Zahradnický, Ph.D.";"2";"2015-06-22";"1.5";"Knihovna pro off-line práci se šifrovanými kontejnery TrueCryptu";"Library for Off-line Access to TrueCrypt Containers";"B";"CS"
"8373006";"628779076805";"1";"Ing. Jiří Chludil";"1";"";"1";"2015-06-10";"1";"BigCloud - backend pro veřejný cloudový systém";"BigCloud - Public Cloud System Backend";"M";"CS"
"8339606";"629271318405";"1";"prof. Ing. Róbert Lórencz, CSc.";"1";"Ing. Josef Kokeš";"1.5";"2016-06-16";"1.5";"Algebraická kryptoanalýza Baby Rijndael";"Algebraic Cryptanalysis of Baby Rijndael";"M";"CS"
"8324306";"629273979905";"1";"Ing. Josef Gattermayer, Ph.D.";"1";"Ing. Martin Kačer, Ph.D.";"2";"2015-06-11";"1.5";"Úpravy jádra operačního systému pro Clondike";"Modifications of Operating System Kernel for Clondike";"M";"CS"
"8329206";"629516794805";"1";"Mgr. Rudolf Bohumil Blažek, Ph.D.";"1.5";"Ing. Tomáš Zahradnický, Ph.D.";"2";"2015-06-10";"1.5";"Vývoj znáhodněných penetračních testů infrastruktury počítačových sítí";"Development of Randomized Penetration Tests of Computer Network Infrastructure";"M";"CS"
"6319006";"631976355105";"1";"Ing. Pavel Kubalík, Ph.D.";"1";"Ing. Miroslav Prágl, MBA";"1";"2016-06-21";"1";"Levné zařízení pro měření neelektrických veličin a zobrazování informací založené na existujícím wifi routeru";"Low Cost Device Used for Data Collection based on Wifi Router";"B";"CS"
"4765906";"632222635905";"1";"Ing. Josef Gattermayer, Ph.D.";"1";"";"1.5";"2015-06-16";"1";"Mobilní aplikace pro specifickou zájmovou komunitu";"Mobile Aplication for Specific Interest Community";"B";"CS"
"6975206";"633702016905";"1";"Ing. Alexandru Moucha, Ph.D.";"1";"Ing. Yelena Trofimova";"1.5";"2015-06-22";"1";"Studium důvěry v ad-hoc bezdrátových a senzorových sítí";"Analysis of Trust Methods in Ad-hoc and Sensor Networks";"B";"EN"
